Function,Used Registers,Shared Memory,Constant Memory

_Z43transpose_readWrite_alignment_64addr_kernelI6float2S0_Li1ELb1ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,448,432

_Z43transpose_readWrite_alignment_64addr_kernelI6float2S0_Li1ELb0ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,448,432

_Z18scal_64addr_kernelI6float2S0_Li1ELb0ELi6ELi4ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,28,30,-2,448,432

_Z36transpose_readWrite_alignment_kernelI6__halffLi1ELb1ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,440,424

_Z36transpose_readWrite_alignment_kernelI6__halffLi1ELb0ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,440,424

_Z11scal_kernelI6__halffLi1ELb0ELi6ELi5ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,32,35,-3,440,424

_Z43transpose_readWrite_alignment_64addr_kernelI6__halffLi1ELb1ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,440,424

_Z43transpose_readWrite_alignment_64addr_kernelI6__halffLi1ELb0ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,40,40,0,440,424

_Z18scal_64addr_kernelI6__halffLi1ELb0ELi6ELi5ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,32,38,-6,440,424

_Z36transpose_readWrite_alignment_kernelIffLi1ELb1ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,440,424

_Z36transpose_readWrite_alignment_kernelIffLi1ELb0ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,440,424

_Z11scal_kernelIffLi1ELb0ELi6ELi5ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,35,36,-1,440,424

_Z43transpose_readWrite_alignment_64addr_kernelIffLi1ELb1ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,440,424

_Z43transpose_readWrite_alignment_64addr_kernelIffLi1ELb0ELi6ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,440,424

_Z18scal_64addr_kernelIffLi1ELb0ELi6ELi5ELi5ELi3EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,34,40,-6,440,424

_Z36transpose_readWrite_alignment_kernelI7double2S0_Li1ELb1ELi5ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,38,40,-2,472,456

_Z36transpose_readWrite_alignment_kernelI7double2S0_Li1ELb0ELi5ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,38,40,-2,472,456

_Z11scal_kernelI7double2S0_Li1ELb0ELi5ELi4ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,31,34,-3,472,456

_Z43transpose_readWrite_alignment_64addr_kernelI7double2S0_Li1ELb1ELi5ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,39,40,-1,472,456

_Z43transpose_readWrite_alignment_64addr_kernelI7double2S0_Li1ELb0ELi5ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,39,40,-1,472,456

_Z18scal_64addr_kernelI7double2S0_Li1ELb0ELi5ELi4ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS4_PKS2_,30,34,-4,472,456

_Z36transpose_readWrite_alignment_kernelIddLi1ELb1ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,448,432

_Z36transpose_readWrite_alignment_kernelIddLi1ELb0ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,448,432

_Z11scal_kernelIddLi1ELb0ELi6ELi4ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,27,28,-1,448,432

_Z43transpose_readWrite_alignment_64addr_kernelIddLi1ELb1ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,448,432

_Z43transpose_readWrite_alignment_64addr_kernelIddLi1ELb0ELi6ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,40,40,0,448,432

_Z18scal_64addr_kernelIddLi1ELb0ELi6ELi4ELi4ELi4EEv21cublasTransposeParamsIT0_EPKT_PS3_PKS1_,26,30,-4,448,432

_Z31dgmm_readWrite_alignment_kernelI6float2Lb0ELi6ELi4ELi4EEv16cublasDgmmParamsIT_EPKS2_S5_PS2_,28,30,-2,432,416

_Z31dgmm_readWrite_alignment_kernelI6float2Lb1ELi6ELi4ELi4EEv16cublasDgmmParamsIT_EPKS2_S5_PS2_,28,30,-2,432,416

_Z31dgmm_readWrite_alignment_kernelIfLb0ELi6ELi5ELi3EEv16cublasDgmmParamsIT_EPKS1_S4_PS1_,24,26,-2,432,416

_Z31dgmm_readWrite_alignment_kernelIfLb1ELi6ELi5ELi3EEv16cublasDgmmParamsIT_EPKS1_S4_PS1_,24,26,-2,432,416

_Z31dgmm_readWrite_alignment_kernelI7double2Lb0ELi5ELi4ELi4EEv16cublasDgmmParamsIT_EPKS2_S5_PS2_,31,33,-2,432,416

_Z31dgmm_readWrite_alignment_kernelI7double2Lb1ELi5ELi4ELi4EEv16cublasDgmmParamsIT_EPKS2_S5_PS2_,32,34,-2,432,416

_Z31dgmm_readWrite_alignment_kernelIdLb0ELi6ELi4ELi4EEv16cublasDgmmParamsIT_EPKS1_S4_PS1_,28,32,-4,432,416

_Z31dgmm_readWrite_alignment_kernelIdLb1ELi6ELi4ELi4EEv16cublasDgmmParamsIT_EPKS1_S4_PS1_,28,30,-2,432,416

_Z11getrf_panelI7double2dLi4ELi4ELi3ELi3ELi4ELb1EEviPKPT_iPiS5_i,64,40,24,416,396

_Z11getrf_panelI7double2dLi4ELi4ELi3ELi3ELi4ELb0EEviPKPT_iPiS5_i,48,40,8,416,396

_Z11getrf_panelI6float2fLi4ELi4ELi3ELi3ELi4ELb1EEviPKPT_iPiS5_i,56,48,8,416,396

_Z11getrf_panelI6float2fLi4ELi4ELi3ELi3ELi4ELb0EEviPKPT_iPiS5_i,40,40,0,416,396

_Z11getrf_panelIddLi4ELi4ELi3ELi3ELi4ELb1EEviPKPT_iPiS4_i,56,56,0,416,396

_Z11getrf_panelIddLi4ELi4ELi3ELi3ELi4ELb0EEviPKPT_iPiS4_i,38,38,0,416,396

_Z11getrf_panelIffLi4ELi4ELi3ELi3ELi4ELb1EEviPKPT_iPiS4_i,48,40,8,416,396

_Z11getrf_panelIffLi4ELi4ELi3ELi3ELi4ELb0EEviPKPT_iPiS4_i,39,39,0,416,396

_Z9getrf_2x2I7double2dLi256ELb1EEviPKPT_iPiS5_i,48,48,0,416,396

_Z9getrf_2x2I7double2dLi256ELb0EEviPKPT_iPiS5_i,46,46,0,416,396

_Z9getrf_2x2I6float2fLi256ELb1EEviPKPT_iPiS5_i,37,37,0,416,396

_Z9getrf_2x2I6float2fLi256ELb0EEviPKPT_iPiS5_i,35,35,0,416,396

_Z9getrf_2x2IddLi256ELb1EEviPKPT_iPiS4_i,33,33,0,416,396

_Z9getrf_2x2IddLi256ELb0EEviPKPT_iPiS4_i,28,28,0,416,396

_Z9getrf_2x2IffLi256ELb1EEviPKPT_iPiS4_i,29,30,-1,416,396

_Z9getrf_2x2IffLi256ELb0EEviPKPT_iPiS4_i,26,26,0,416,396

_Z14getrf_semiwarpI7double2dLi3ELi1ELb1EEviPKPT_iPiS5_i,50,50,0,416,396

_Z14getrf_semiwarpI7double2dLi3ELi1ELb0EEviPKPT_iPiS5_i,39,39,0,416,396

_Z14getrf_semiwarpI7double2dLi2ELi3ELb1EEviPKPT_iPiS5_i,47,47,0,416,396

_Z14getrf_semiwarpI7double2dLi2ELi3ELb0EEviPKPT_iPiS5_i,40,40,0,416,396

_Z14getrf_semiwarpI6float2fLi4ELi0ELb1EEviPKPT_iPiS5_i,45,45,0,416,396

_Z14getrf_semiwarpI6float2fLi4ELi0ELb0EEviPKPT_iPiS5_i,35,35,0,416,396

_Z14getrf_semiwarpI6float2fLi3ELi1ELb1EEviPKPT_iPiS5_i,43,43,0,416,396

_Z14getrf_semiwarpI6float2fLi3ELi1ELb0EEviPKPT_iPiS5_i,37,37,0,416,396

_Z14getrf_semiwarpI6float2fLi2ELi3ELb1EEviPKPT_iPiS5_i,40,40,0,416,396

_Z14getrf_semiwarpI6float2fLi2ELi3ELb0EEviPKPT_iPiS5_i,35,35,0,416,396

_Z14getrf_semiwarpIddLi4ELi0ELb1EEviPKPT_iPiS4_i,42,42,0,416,396

_Z14getrf_semiwarpIddLi4ELi0ELb0EEviPKPT_iPiS4_i,31,31,0,416,396

_Z14getrf_semiwarpIddLi3ELi1ELb1EEviPKPT_iPiS4_i,38,38,0,416,396

_Z14getrf_semiwarpIddLi3ELi1ELb0EEviPKPT_iPiS4_i,32,32,0,416,396

_Z14getrf_semiwarpIddLi2ELi3ELb1EEviPKPT_iPiS4_i,38,38,0,416,396

_Z14getrf_semiwarpIddLi2ELi3ELb0EEviPKPT_iPiS4_i,30,30,0,416,396

_Z14getrf_semiwarpIffLi4ELi0ELb1EEviPKPT_iPiS4_i,37,37,0,416,396

_Z14getrf_semiwarpIffLi4ELi0ELb0EEviPKPT_iPiS4_i,29,29,0,416,396

_Z14getrf_semiwarpIffLi3ELi1ELb1EEviPKPT_iPiS4_i,35,35,0,416,396

_Z14getrf_semiwarpIffLi3ELi1ELb0EEviPKPT_iPiS4_i,29,28,1,416,396

_Z14getrf_semiwarpIffLi2ELi3ELb1EEviPKPT_iPiS4_i,35,35,0,416,396

_Z14getrf_semiwarpIffLi2ELi3ELb0EEviPKPT_iPiS4_i,27,27,0,416,396

_Z11getri_panelI7double2Li4ELi4ELi3ELi3ELi4ELb1EEviPKPKT_iPKiPKPS1_iPii,52,52,0,432,412

_Z11getri_panelI7double2Li4ELi4ELi3ELi3ELi4ELb0EEviPKPKT_iPKiPKPS1_iPii,52,52,0,432,412

_Z11getri_panelI6float2Li4ELi4ELi3ELi3ELi4ELb1EEviPKPKT_iPKiPKPS1_iPii,40,41,-1,432,412

_Z11getri_panelI6float2Li4ELi4ELi3ELi3ELi4ELb0EEviPKPKT_iPKiPKPS1_iPii,40,41,-1,432,412

_Z11getri_panelIdLi4ELi4ELi3ELi3ELi4ELb1EEviPKPKT_iPKiPKPS0_iPii,39,48,-9,432,412

_Z11getri_panelIdLi4ELi4ELi3ELi3ELi4ELb0EEviPKPKT_iPKiPKPS0_iPii,39,48,-9,432,412

_Z11getri_panelIfLi4ELi4ELi3ELi3ELi4ELb1EEviPKPKT_iPKiPKPS0_iPii,40,40,0,432,412

_Z11getri_panelIfLi4ELi4ELi3ELi3ELi4ELb0EEviPKPKT_iPKiPKPS0_iPii,40,40,0,432,412

_Z9getri_2x2I7double2Li256ELb1EEviPKPKT_iPKiPKPS1_iPii,50,50,0,432,412

_Z9getri_2x2I7double2Li256ELb0EEviPKPKT_iPKiPKPS1_iPii,51,51,0,432,412

_Z9getri_2x2I6float2Li256ELb1EEviPKPKT_iPKiPKPS1_iPii,39,39,0,432,412

_Z9getri_2x2I6float2Li256ELb0EEviPKPKT_iPKiPKPS1_iPii,38,38,0,432,412

_Z9getri_2x2IdLi256ELb1EEviPKPKT_iPKiPKPS0_iPii,34,34,0,432,412

_Z9getri_2x2IdLi256ELb0EEviPKPKT_iPKiPKPS0_iPii,30,31,-1,432,412

_Z9getri_2x2IfLi256ELb1EEviPKPKT_iPKiPKPS0_iPii,29,29,0,432,412

_Z9getri_2x2IfLi256ELb0EEviPKPKT_iPKiPKPS0_iPii,28,26,2,432,412

_Z14getri_semiwarpI7double2Li3ELi1ELb1EEviPKPKT_iPKiPKPS1_iPii,46,46,0,432,412

_Z14getri_semiwarpI7double2Li3ELi1ELb0EEviPKPKT_iPKiPKPS1_iPii,46,46,0,432,412

_Z14getri_semiwarpI7double2Li2ELi3ELb1EEviPKPKT_iPKiPKPS1_iPii,50,50,0,432,412

_Z14getri_semiwarpI7double2Li2ELi3ELb0EEviPKPKT_iPKiPKPS1_iPii,42,42,0,432,412

_Z14getri_semiwarpI6float2Li4ELi0ELb1EEviPKPKT_iPKiPKPS1_iPii,32,32,0,432,412

_Z14getri_semiwarpI6float2Li4ELi0ELb0EEviPKPKT_iPKiPKPS1_iPii,34,34,0,432,412

_Z14getri_semiwarpI6float2Li3ELi1ELb1EEviPKPKT_iPKiPKPS1_iPii,34,34,0,432,412

_Z14getri_semiwarpI6float2Li3ELi1ELb0EEviPKPKT_iPKiPKPS1_iPii,34,34,0,432,412

_Z14getri_semiwarpI6float2Li2ELi3ELb1EEviPKPKT_iPKiPKPS1_iPii,34,34,0,432,412

_Z14getri_semiwarpI6float2Li2ELi3ELb0EEviPKPKT_iPKiPKPS1_iPii,32,32,0,432,412

_Z14getri_semiwarpIdLi4ELi0ELb1EEviPKPKT_iPKiPKPS0_iPii,28,28,0,432,412

_Z14getri_semiwarpIdLi4ELi0ELb0EEviPKPKT_iPKiPKPS0_iPii,28,29,-1,432,412

_Z14getri_semiwarpIdLi3ELi1ELb1EEviPKPKT_iPKiPKPS0_iPii,28,28,0,432,412

_Z14getri_semiwarpIdLi3ELi1ELb0EEviPKPKT_iPKiPKPS0_iPii,29,29,0,432,412

_Z14getri_semiwarpIdLi2ELi3ELb1EEviPKPKT_iPKiPKPS0_iPii,30,30,0,432,412

_Z14getri_semiwarpIdLi2ELi3ELb0EEviPKPKT_iPKiPKPS0_iPii,30,30,0,432,412

_Z14getri_semiwarpIfLi4ELi0ELb1EEviPKPKT_iPKiPKPS0_iPii,23,23,0,432,412

_Z14getri_semiwarpIfLi4ELi0ELb0EEviPKPKT_iPKiPKPS0_iPii,24,24,0,432,412

_Z14getri_semiwarpIfLi3ELi1ELb1EEviPKPKT_iPKiPKPS0_iPii,24,24,0,432,412

_Z14getri_semiwarpIfLi3ELi1ELb0EEviPKPKT_iPKiPKPS0_iPii,28,28,0,432,412

_Z14getri_semiwarpIfLi2ELi3ELb1EEviPKPKT_iPKiPKPS0_iPii,26,26,0,432,412

_Z14getri_semiwarpIfLi2ELi3ELb0EEviPKPKT_iPKiPKPS0_iPii,32,32,0,432,412

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb1ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb1ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb1ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb1ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb0ELb0ELb0ELb0ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,48,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb1ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,46,2,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb1ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,46,2,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb1ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,46,2,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,46,2,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb1ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,47,1,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,48,47,1,528,504

_Z25batch_gemm_kernel1x1_coreI7double2S0_S0_Lb1ELb0ELb0ELb0ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,38,38,0,528,504

_Z23batch_trsm_right_kernelI7double2Li64ELi4ELi3ELb0ELb1ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,39,39,0,448,428

_Z23batch_trsm_right_kernelI7double2Li64ELi4ELi3ELb0ELb1ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,42,42,0,448,428

_Z23batch_trsm_right_kernelI7double2Li64ELi4ELi3ELb0ELb0ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,41,41,0,448,428

_Z23batch_trsm_right_kernelI7double2Li64ELi4ELi3ELb0ELb0ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,41,41,0,448,428

_Z22batch_trsm_left_kernelI7double2Li64ELi4ELi3ELb0ELb1ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,40,0,448,428

_Z22batch_trsm_left_kernelI7double2Li64ELi4ELi3ELb0ELb1ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,44,44,0,448,428

_Z22batch_trsm_left_kernelI7double2Li64ELi4ELi3ELb0ELb0ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,40,0,448,428

_Z22batch_trsm_left_kernelI7double2Li64ELi4ELi3ELb0ELb0ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,40,0,448,428

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb1ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb1ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb1ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb1ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb0ELb0ELb0ELb0ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,38,39,-1,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb1ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb1ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb1ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb1ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb1ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,38,38,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,38,38,0,512,488

_Z25batch_gemm_kernel1x1_coreI6float2S0_S0_Lb1ELb0ELb0ELb0ELb0ELb1ELb0EEvPKPT0_PKPKT_S9_S2_S7_S7_iiiiiixxxPKT1_SC_SA_SA_ii,40,39,1,512,488

_Z23batch_trsm_right_kernelI6float2Li64ELi4ELi3ELb0ELb1ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,40,0,440,420

_Z23batch_trsm_right_kernelI6float2Li64ELi4ELi3ELb0ELb1ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,41,41,0,440,420

_Z23batch_trsm_right_kernelI6float2Li64ELi4ELi3ELb0ELb0ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,42,42,0,440,420

_Z23batch_trsm_right_kernelI6float2Li64ELi4ELi3ELb0ELb0ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,42,42,0,440,420

_Z22batch_trsm_left_kernelI6float2Li64ELi4ELi3ELb0ELb1ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,41,42,-1,440,420

_Z22batch_trsm_left_kernelI6float2Li64ELi4ELi3ELb0ELb1ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,40,0,440,420

_Z22batch_trsm_left_kernelI6float2Li64ELi4ELi3ELb0ELb0ELb1EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,41,-1,440,420

_Z22batch_trsm_left_kernelI6float2Li64ELi4ELi3ELb0ELb0ELb0EEv22cublasTrsmBatchParams2IT_ES2_PKS2_i,40,41,-1,440,420

_Z25batch_gemm_kernel1x1_coreIdddLb0ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb0ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,38,38,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb0ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb0ELb0ELb0ELb0ELb0ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb1ELb0ELb0ELb1ELb1ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,36,36,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb1ELb0ELb0ELb1ELb0ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,40,40,0,512,488

_Z25batch_gemm_kernel1x1_coreIdddLb1ELb0ELb0ELb0ELb1ELb1ELb0EEvPKPT0_PKPKT_S8_S1_S6_S6_iiiiiixxxPKT1_SB_S9_S9_ii,36,36,0,512,488

